mediSpanDrug,mediSpanDisease
medispan:C0354260,medispan:C0428975
medispan:C0687763,medispan:C0428975
medispan:C0687764,medispan:C0428975
medispan:C0353936,medispan:C1260703
medispan:C0356432,medispan:C1260703
medispan:C0356459,medispan:C1260703
medispan:C0356471,medispan:C1260703
medispan:C0356472,medispan:C1260703
medispan:C0595399,medispan:C1260703
medispan:C0687962,medispan:C1260703
medispan:C0688416,medispan:C1260703
medispan:C0688417,medispan:C1260703
medispan:C0688418,medispan:C1260703
medispan:C0688489,medispan:C1260703
medispan:C0688490,medispan:C1260703
medispan:C0688492,medispan:C1260703
medispan:C0688493,medispan:C1260703
medispan:C0688495,medispan:C1260703
medispan:C0688496,medispan:C1260703
medispan:C0688497,medispan:C1260703
medispan:C0688498,medispan:C1260703
medispan:C0688502,medispan:C1260703
medispan:C0689112,medispan:C1260703
medispan:C0689115,medispan:C1260703
medispan:C0689119,medispan:C1260703
medispan:C0689573,medispan:C1260703
medispan:C0689574,medispan:C1260703
medispan:C0689575,medispan:C1260703
medispan:C0689576,medispan:C1260703
medispan:C0689577,medispan:C1260703
medispan:C0690106,medispan:C1260703
medispan:C0690120,medispan:C1260703
medispan:C0690121,medispan:C1260703
medispan:C0690123,medispan:C1260703
medispan:C0690124,medispan:C1260703
medispan:C0690128,medispan:C1260703
medispan:C0690424,medispan:C1260703
medispan:C0690616,medispan:C1260703
medispan:C0690617,medispan:C1260703
medispan:C0690618,medispan:C1260703
medispan:C0690619,medispan:C1260703
medispan:C0692728,medispan:C1260703
medispan:C0692774,medispan:C1260703
medispan:C0692995,medispan:C1260703
medispan:C0693413,medispan:C1260703
medispan:C0693711,medispan:C1260703
medispan:C0705898,medispan:C1260703
medispan:C0707528,medispan:C1260703
medispan:C0774363,medispan:C1260703
medispan:C0351070,medispan:C1260703
medispan:C0688415,medispan:C1260703
medispan:C0689572,medispan:C1260703
medispan:C0690680,medispan:C1269684
medispan:C0700355,medispan:C1313946
medispan:C0688435,medispan:C0153885
medispan:C0688436,medispan:C0153885
medispan:C0689485,medispan:C0153885
medispan:C0689644,medispan:C0153885
medispan:C0690519,medispan:C0153885
medispan:C0354260,medispan:C0344428
medispan:C0687868,medispan:C0344428
medispan:C0687938,medispan:C0344428
medispan:C0687939,medispan:C0344428
medispan:C0687940,medispan:C0344428
medispan:C0689704,medispan:C0344428
medispan:C0689705,medispan:C0344428
medispan:C0689706,medispan:C0344428
medispan:C0689707,medispan:C0344428
medispan:C0689708,medispan:C0344428
medispan:C0690193,medispan:C0344428
medispan:C0690198,medispan:C0344428
medispan:C0693153,medispan:C0344428
medispan:C0693458,medispan:C0344428
medispan:C0774394,medispan:C0344428
medispan:C0690200,medispan:C0344428
medispan:C0353481,medispan:C0392646
medispan:C0687786,medispan:C0392646
medispan:C0687788,medispan:C0392646
medispan:C0687790,medispan:C0392646
medispan:C0693051,medispan:C0392646
medispan:C0692414,medispan:C0476270
medispan:C0712452,medispan:C0476270
medispan:C0688666,medispan:C1306869
medispan:C0688667,medispan:C1306869
medispan:C0688668,medispan:C1306869
medispan:C0688669,medispan:C1306869
medispan:C0689964,medispan:C1306869
medispan:C0690101,medispan:C1306869
medispan:C0693452,medispan:C1306869
medispan:C0693453,medispan:C1306869
medispan:C0693454,medispan:C1306869
medispan:C0693455,medispan:C1306869
medispan:C0688666,medispan:C1306871
medispan:C0688667,medispan:C1306871
medispan:C0688668,medispan:C1306871
medispan:C0688669,medispan:C1306871
medispan:C0689964,medispan:C1306871
medispan:C0690101,medispan:C1306871
medispan:C0693452,medispan:C1306871
medispan:C0693453,medispan:C1306871
medispan:C0693454,medispan:C1306871
medispan:C0693455,medispan:C1306871
medispan:C0354778,medispan:C0232058
medispan:C0688747,medispan:C0235470
medispan:C0773972,medispan:C0235470
medispan:C0690120,medispan:C0238094
medispan:C0690121,medispan:C0238094
medispan:C0690123,medispan:C0238094
medispan:C0690124,medispan:C0238094
medispan:C0690128,medispan:C0238094
medispan:C0705898,medispan:C0238094
medispan:C0690717,medispan:C0344423
medispan:C0690724,medispan:C0344423
medispan:C0693727,medispan:C0344423
medispan:C0703522,medispan:C0344423
medispan:C0772611,medispan:C0344423
medispan:C0361760,medispan:C0437285
medispan:C0688298,medispan:C0437285
medispan:C0688300,medispan:C0437285
medispan:C0688304,medispan:C0437285
medispan:C0688308,medispan:C0437285
medispan:C0692172,medispan:C0437285
medispan:C0692173,medispan:C0437285
medispan:C0356432,medispan:C1368020
medispan:C0688502,medispan:C1368020
medispan:C0356432,medispan:C1368021
medispan:C0688502,medispan:C1368021
medispan:C0356432,medispan:C1368022
medispan:C0688502,medispan:C1368022
medispan:C0689752,medispan:C0521654
medispan:C0689754,medispan:C0521654
medispan:C0689293,medispan:C1277109
medispan:C0689294,medispan:C1277109
medispan:C0689752,medispan:C1277109
medispan:C0689754,medispan:C1277109
medispan:C0689766,medispan:C1277109
medispan:C0689767,medispan:C1277109
medispan:C0689768,medispan:C1277109
medispan:C0689769,medispan:C1277109
medispan:C0689770,medispan:C1277109
medispan:C0690283,medispan:C1277109
medispan:C0690284,medispan:C1277109
medispan:C0690285,medispan:C1277109
medispan:C0690286,medispan:C1277109
medispan:C0693391,medispan:C1277109
medispan:C0702781,medispan:C0155749
medispan:C0702812,medispan:C0155749
medispan:C0358625,medispan:C0155749
medispan:C0689045,medispan:C0155749
medispan:C0689204,medispan:C0175677
medispan:C0689206,medispan:C0175677
medispan:C0689207,medispan:C0175677
medispan:C0693086,medispan:C0175677
medispan:C0689945,medispan:C0426708
medispan:C0689946,medispan:C0426708
medispan:C0689947,medispan:C0426708
medispan:C0692667,medispan:C0426708
medispan:C0354540,medispan:C0600177
medispan:C0354545,medispan:C0600177
medispan:C0354546,medispan:C0600177
medispan:C0774525,medispan:C0600177
medispan:C0354541,medispan:C0600177
medispan:C0689266,medispan:C0600177
medispan:C0774481,medispan:C0232541
medispan:C0542997,medispan:C0348817
medispan:C0542998,medispan:C0348817
medispan:C0704716,medispan:C0348817
medispan:C0354540,medispan:C0001396
medispan:C0354541,medispan:C0001396
medispan:C0356347,medispan:C0002831
medispan:C0690516,medispan:C0002831
medispan:C0355713,medispan:C0002903
medispan:C0358428,medispan:C0002903
medispan:C0593453,medispan:C0002903
medispan:C0688075,medispan:C0002903
medispan:C0689341,medispan:C0002903
medispan:C0689952,medispan:C0002903
medispan:C0689955,medispan:C0002903
medispan:C0689957,medispan:C0002903
medispan:C0689961,medispan:C0002903
medispan:C0690306,medispan:C0002903
medispan:C0690825,medispan:C0002903
medispan:C0690872,medispan:C0002903
medispan:C0692494,medispan:C0002903
medispan:C0692500,medispan:C0002903
medispan:C0692501,medispan:C0002903
medispan:C0692577,medispan:C0002903
medispan:C0692578,medispan:C0002903
medispan:C0693707,medispan:C0002903
medispan:C0702329,medispan:C0002903
medispan:C0703562,medispan:C0002903
medispan:C0708194,medispan:C0002903
medispan:C0774140,medispan:C0002903
medispan:C0774141,medispan:C0002903
medispan:C0774142,medispan:C0002903
medispan:C0774178,medispan:C0002903
medispan:C0774179,medispan:C0002903
medispan:C0774251,medispan:C0002903
medispan:C0774284,medispan:C0002903
medispan:C0774285,medispan:C0002903
medispan:C0774317,medispan:C0002903
medispan:C0774326,medispan:C0002903
medispan:C0774410,medispan:C0002903
medispan:C0357198,medispan:C0740577
medispan:C0688104,medispan:C0740577
medispan:C0691267,medispan:C0740577
medispan:C0691268,medispan:C0740577
medispan:C0693575,medispan:C0740577
medispan:C0692449,medispan:C0740577
medispan:C0705355,medispan:C0740577
medispan:C0688390,medispan:C0742724
medispan:C0688391,medispan:C0742724
medispan:C0689858,medispan:C0742724
medispan:C0689861,medispan:C0742724
medispan:C0690928,medispan:C0742724
medispan:C0690929,medispan:C0742724
medispan:C0705042,medispan:C0742724
medispan:C0705047,medispan:C0742724
medispan:C0354045,medispan:C0859942
medispan:C0354046,medispan:C0859942
medispan:C0687962,medispan:C0859942
medispan:C0688406,medispan:C0859942
medispan:C0688408,medispan:C0859942
medispan:C0690704,medispan:C0859942
medispan:C0692728,medispan:C0859942
medispan:C0359159,medispan:C1268964
medispan:C0357198,medispan:C1274555
medispan:C0688104,medispan:C1274555
medispan:C0691267,medispan:C1274555
medispan:C0691268,medispan:C1274555
medispan:C0693575,medispan:C1274555
medispan:C0694261,medispan:C1274555
medispan:C0692449,medispan:C1274555
medispan:C0705355,medispan:C1274555
medispan:C0356912,medispan:C1276181
medispan:C0356913,medispan:C1276181
medispan:C0356321,medispan:C1277103
medispan:C0688016,medispan:C1277103
medispan:C0688019,medispan:C1277103
medispan:C0688020,medispan:C1277103
medispan:C0688022,medispan:C1277103
medispan:C0688251,medispan:C1277103
medispan:C0688483,medispan:C1277103
medispan:C0689151,medispan:C1277103
medispan:C0701779,medispan:C1277103
medispan:C0691908,medispan:C1277103
medispan:C0355936,medispan:C1279247
medispan:C0688212,medispan:C1279247
medispan:C0688766,medispan:C1279247
medispan:C0355935,medispan:C1279247
medispan:C0355945,medispan:C1279247
medispan:C0688768,medispan:C1279247
medispan:C0690934,medispan:C1279247
medispan:C0357438,medispan:C1283829
medispan:C0357467,medispan:C1283829
medispan:C0357483,medispan:C1283829
medispan:C0357506,medispan:C1283829
medispan:C0359601,medispan:C1283829
medispan:C0543092,medispan:C1283829
medispan:C0688855,medispan:C1283829
medispan:C0688856,medispan:C1283829
medispan:C0688931,medispan:C1283829
medispan:C0688932,medispan:C1283829
medispan:C0689170,medispan:C1283829
medispan:C0689172,medispan:C1283829
medispan:C0689173,medispan:C1283829
medispan:C0689174,medispan:C1283829
medispan:C0689175,medispan:C1283829
medispan:C0689204,medispan:C1283829
medispan:C0689206,medispan:C1283829
medispan:C0689207,medispan:C1283829
medispan:C0689306,medispan:C1283829
medispan:C0689307,medispan:C1283829
medispan:C0689308,medispan:C1283829
medispan:C0689442,medispan:C1283829
medispan:C0689443,medispan:C1283829
medispan:C0689451,medispan:C1283829
medispan:C0689726,medispan:C1283829
medispan:C0689728,medispan:C1283829
medispan:C0689729,medispan:C1283829
medispan:C0690031,medispan:C1283829
medispan:C0690032,medispan:C1283829
medispan:C0690959,medispan:C1283829
medispan:C0691628,medispan:C1283829
medispan:C0692502,medispan:C1283829
medispan:C0692740,medispan:C1283829
medispan:C0693008,medispan:C1283829
medispan:C0693086,medispan:C1283829
medispan:C0693090,medispan:C1283829
medispan:C0693099,medispan:C1283829
medispan:C0693100,medispan:C1283829
medispan:C0693378,medispan:C1283829
medispan:C0702912,medispan:C1283829
medispan:C0705969,medispan:C1283829
medispan:C0705970,medispan:C1283829
medispan:C0353544,medispan:C1283829
medispan:C0693392,medispan:C1283829
medispan:C0688406,medispan:C1288287
medispan:C0688408,medispan:C1288287
medispan:C0356432,medispan:C1290158
medispan:C0356459,medispan:C1290158
medispan:C0356471,medispan:C1290158
medispan:C0356472,medispan:C1290158
medispan:C0689303,medispan:C0546826
medispan:C0689700,medispan:C0546826
medispan:C0689701,medispan:C0546826
medispan:C0693004,medispan:C0546826
medispan:C0693181,medispan:C0546826
medispan:C0693374,medispan:C0546826
medispan:C0693375,medispan:C0546826
medispan:C0693376,medispan:C0546826
medispan:C0693683,medispan:C0546826
medispan:C0700355,medispan:C0546826
medispan:C0352844,medispan:C0546826
medispan:C0352845,medispan:C0546826
medispan:C0543206,medispan:C0546826
medispan:C0543207,medispan:C0546826
medispan:C0702897,medispan:C0546826
medispan:C0356432,medispan:C0554021
medispan:C0688416,medispan:C0554021
medispan:C0688417,medispan:C0554021
medispan:C0688418,medispan:C0554021
medispan:C0688489,medispan:C0554021
medispan:C0688490,medispan:C0554021
medispan:C0688492,medispan:C0554021
medispan:C0688493,medispan:C0554021
medispan:C0688495,medispan:C0554021
medispan:C0688496,medispan:C0554021
medispan:C0688497,medispan:C0554021
medispan:C0688498,medispan:C0554021
medispan:C0688502,medispan:C0554021
medispan:C0690616,medispan:C0554021
medispan:C0690617,medispan:C0554021
medispan:C0690618,medispan:C0554021
medispan:C0690619,medispan:C0554021
medispan:C0694436,medispan:C0554021
medispan:C0707528,medispan:C0554021
medispan:C0687812,medispan:C0558595
medispan:C0687813,medispan:C0558595
medispan:C0693053,medispan:C0558595
medispan:C0688369,medispan:C0559306
medispan:C0543395,medispan:C0563269
medispan:C0688173,medispan:C0563269
medispan:C0688175,medispan:C0563269
medispan:C0688338,medispan:C0563269
medispan:C0688340,medispan:C0563269
medispan:C0688349,medispan:C0563269
medispan:C0688351,medispan:C0563269
medispan:C0689394,medispan:C0563269
medispan:C0689396,medispan:C0563269
medispan:C0690673,medispan:C0563269
medispan:C0690675,medispan:C0563269
medispan:C0692824,medispan:C0563269
medispan:C0693578,medispan:C0563269
medispan:C0693579,medispan:C0563269
medispan:C0693762,medispan:C0563269
medispan:C0693978,medispan:C0563269
medispan:C0694108,medispan:C0563269
medispan:C0694373,medispan:C0563269
medispan:C0694440,medispan:C0563269
medispan:C0694441,medispan:C0563269
medispan:C0732139,medispan:C0563269
medispan:C0693581,medispan:C0563269
medispan:C0355713,medispan:C0565549
medispan:C0688369,medispan:C0567248
medispan:C0687951,medispan:C0576990
medispan:C0690306,medispan:C0576990
medispan:C0774462,medispan:C0576990
medispan:C0774468,medispan:C0576990
medispan:C0690307,medispan:C0576990
medispan:C0356878,medispan:C0686217
medispan:C0688903,medispan:C0686217
medispan:C0356432,medispan:C0730121
medispan:C0356459,medispan:C0730121
medispan:C0356471,medispan:C0730121
medispan:C0356472,medispan:C0730121
medispan:C0688416,medispan:C0730121
medispan:C0688417,medispan:C0730121
medispan:C0688418,medispan:C0730121
medispan:C0688502,medispan:C0730121
medispan:C0689573,medispan:C0730121
medispan:C0689574,medispan:C0730121
medispan:C0689575,medispan:C0730121
medispan:C0689576,medispan:C0730121
medispan:C0689577,medispan:C0730121
medispan:C0690106,medispan:C0730121
medispan:C0690120,medispan:C0730121
medispan:C0690121,medispan:C0730121
medispan:C0690123,medispan:C0730121
medispan:C0690124,medispan:C0730121
medispan:C0690128,medispan:C0730121
medispan:C0690616,medispan:C0730121
medispan:C0690617,medispan:C0730121
medispan:C0690618,medispan:C0730121
medispan:C0690619,medispan:C0730121
medispan:C0692774,medispan:C0730121
medispan:C0693413,medispan:C0730121
medispan:C0693711,medispan:C0730121
medispan:C0705898,medispan:C0730121
medispan:C0707528,medispan:C0730121
medispan:C0351070,medispan:C0730121
medispan:C0688415,medispan:C0730121
medispan:C0689572,medispan:C0730121
medispan:C0773993,medispan:C0419527
medispan:C0689631,medispan:C0421162
medispan:C0689633,medispan:C0421162
medispan:C0690290,medispan:C0421162
medispan:C0690291,medispan:C0421162
medispan:C0708686,medispan:C0421162
medispan:C0708688,medispan:C0421162
medispan:C0689442,medispan:C0425953
medispan:C0689443,medispan:C0425953
medispan:C0689746,medispan:C0428697
medispan:C0774445,medispan:C0428697
medispan:C0774447,medispan:C0428697
medispan:C0689950,medispan:C0436578
medispan:C0689341,medispan:C0437328
medispan:C0689413,medispan:C0440814
medispan:C0692662,medispan:C0456070
medispan:C0709482,medispan:C0456070
medispan:C0690306,medispan:C0543467
medispan:C0731939,medispan:C0543467
medispan:C0690307,medispan:C0543467
medispan:C0690750,medispan:C0562964
medispan:C0690749,medispan:C0562964
medispan:C0692414,medispan:C0563024
medispan:C0709449,medispan:C0563024
medispan:C0709482,medispan:C0563024
medispan:C0689321,medispan:C0568062
medispan:C0689323,medispan:C0568062
medispan:C0689324,medispan:C0568062
medispan:C0689326,medispan:C0568062
medispan:C0773595,medispan:C0568062
medispan:C0689321,medispan:C0568871
medispan:C0689323,medispan:C0568871
medispan:C0689324,medispan:C0568871
medispan:C0689326,medispan:C0568871
medispan:C0773595,medispan:C0568871
medispan:C0691000,medispan:C0586724
medispan:C0689863,medispan:C0699900
medispan:C0690401,medispan:C0699900
medispan:C0692662,medispan:C0699900
medispan:C0694108,medispan:C0729565
medispan:C0690928,medispan:C0729565
medispan:C0690929,medispan:C0729565
medispan:C0705047,medispan:C0729565
medispan:C0692990,medispan:C0730349
medispan:C0692991,medispan:C0730349
medispan:C0692992,medispan:C0730349
medispan:C0693092,medispan:C0730349
medispan:C0693405,medispan:C0730349
medispan:C0773969,medispan:C0730349
medispan:C0773970,medispan:C0730349
medispan:C0773971,medispan:C0730349
medispan:C0692866,medispan:C0949022
medispan:C0690636,medispan:C1273483
medispan:C0690637,medispan:C1273483
medispan:C0689381,medispan:C1303202
medispan:C0689383,medispan:C1303202
medispan:C0689384,medispan:C1303202
medispan:C0689385,medispan:C1303202
medispan:C0689386,medispan:C1303202
medispan:C0689387,medispan:C1303202
medispan:C0692744,medispan:C1303202
medispan:C0693400,medispan:C1303202
medispan:C0693401,medispan:C1303202
medispan:C0690605,medispan:C1306838
medispan:C0690606,medispan:C1306838
medispan:C0690607,medispan:C1306838
medispan:C0690770,medispan:C1318559
medispan:C0708722,medispan:C1318559
medispan:C0690098,medispan:C1331542
medispan:C0689919,medispan:C1527368
medispan:C0689921,medispan:C1527368
