mediSpanDrug,mediSpanDisease
medispan:C1876268,medispan:C0040264
medispan:C2240610,medispan:C0040264
medispan:C2242214,medispan:C0040264
medispan:C2369300,medispan:C0040264
medispan:C2682296,medispan:C0040264
medispan:C2682299,medispan:C0040264
medispan:C2682357,medispan:C0040264
medispan:C2682371,medispan:C0040264
medispan:C2682510,medispan:C0040264
medispan:C2682512,medispan:C0040264
medispan:C2682513,medispan:C0040264
medispan:C2682514,medispan:C0040264
medispan:C2682672,medispan:C0040264
medispan:C2682673,medispan:C0040264
medispan:C2682674,medispan:C0040264
medispan:C2710177,medispan:C0040264
medispan:C2729777,medispan:C0040264
medispan:C0782175,medispan:C0040409
medispan:C0780444,medispan:C0040409
medispan:C0782176,medispan:C0040409
medispan:C0975620,medispan:C0040409
medispan:C0594380,medispan:C0040460
medispan:C0594381,medispan:C0040460
medispan:C0594382,medispan:C0040460
medispan:C0693317,medispan:C0040460
medispan:C0977747,medispan:C0040460
medispan:C0978245,medispan:C0040460
medispan:C0978246,medispan:C0040460
medispan:C0978248,medispan:C0040460
medispan:C1164893,medispan:C0040460
medispan:C1168813,medispan:C0040460
medispan:C1168814,medispan:C0040460
medispan:C1168851,medispan:C0040460
medispan:C1813011,medispan:C0040460
medispan:C1813805,medispan:C0040460
medispan:C1873556,medispan:C0040460
medispan:C2370474,medispan:C0040460
medispan:C0790459,medispan:C0040460
medispan:C0792092,medispan:C0040460
medispan:C0793737,medispan:C0040460
medispan:C0978247,medispan:C0040460
medispan:C1813117,medispan:C0040460
medispan:C2682296,medispan:C0040460
medispan:C2682299,medispan:C0040460
medispan:C2682357,medispan:C0040460
medispan:C0702531,medispan:C0040485
medispan:C0702541,medispan:C0040485
medispan:C0978248,medispan:C0040485
medispan:C0790459,medispan:C0040485
medispan:C0792092,medispan:C0040485
medispan:C0793737,medispan:C0040485
medispan:C0978247,medispan:C0040485
medispan:C1813117,medispan:C0040485
medispan:C2682296,medispan:C0040485
medispan:C2682299,medispan:C0040485
medispan:C2682357,medispan:C0040485
medispan:C0353587,medispan:C0040822
medispan:C0353588,medispan:C0040822
medispan:C0353589,medispan:C0040822
medispan:C0353657,medispan:C0040822
medispan:C0354696,medispan:C0040822
medispan:C0355015,medispan:C0040822
medispan:C0355240,medispan:C0040822
medispan:C0355299,medispan:C0040822
medispan:C0355494,medispan:C0040822
medispan:C0355523,medispan:C0040822
medispan:C0355683,medispan:C0040822
medispan:C0355684,medispan:C0040822
medispan:C0355685,medispan:C0040822
medispan:C0355708,medispan:C0040822
medispan:C0357218,medispan:C0040822
medispan:C0357338,medispan:C0040822
medispan:C0357483,medispan:C0040822
medispan:C0357526,medispan:C0040822
medispan:C0359601,medispan:C0040822
medispan:C0542867,medispan:C0040822
medispan:C0542923,medispan:C0040822
medispan:C0542955,medispan:C0040822
medispan:C0543076,medispan:C0040822
medispan:C0590559,medispan:C0040822
medispan:C0590946,medispan:C0040822
medispan:C0591006,medispan:C0040822
medispan:C0592721,medispan:C0040822
medispan:C0592857,medispan:C0040822
medispan:C0594395,medispan:C0040822
medispan:C0687801,medispan:C0040822
medispan:C0687802,medispan:C0040822
medispan:C0687804,medispan:C0040822
medispan:C0687971,medispan:C0040822
medispan:C0687973,medispan:C0040822
medispan:C0687990,medispan:C0040822
medispan:C0688235,medispan:C0040822
medispan:C0688236,medispan:C0040822
medispan:C0688237,medispan:C0040822
medispan:C0688241,medispan:C0040822
medispan:C0688242,medispan:C0040822
medispan:C0688243,medispan:C0040822
medispan:C0688370,medispan:C0040822
medispan:C0688371,medispan:C0040822
medispan:C0688372,medispan:C0040822
medispan:C0688441,medispan:C0040822
medispan:C0688618,medispan:C0040822
medispan:C0688621,medispan:C0040822
medispan:C0688627,medispan:C0040822
medispan:C0688781,medispan:C0040822
medispan:C0688782,medispan:C0040822
medispan:C0688855,medispan:C0040822
medispan:C0688856,medispan:C0040822
medispan:C0688929,medispan:C0040822
medispan:C0688930,medispan:C0040822
medispan:C0688931,medispan:C0040822
medispan:C0688932,medispan:C0040822
medispan:C0689017,medispan:C0040822
medispan:C0689018,medispan:C0040822
medispan:C0689137,medispan:C0040822
medispan:C0689139,medispan:C0040822
medispan:C0689141,medispan:C0040822
medispan:C0689144,medispan:C0040822
medispan:C0689498,medispan:C0040822
medispan:C0689500,medispan:C0040822
medispan:C0689659,medispan:C0040822
medispan:C0689665,medispan:C0040822
medispan:C0689669,medispan:C0040822
medispan:C0689676,medispan:C0040822
medispan:C0689679,medispan:C0040822
medispan:C0689766,medispan:C0040822
medispan:C0689767,medispan:C0040822
medispan:C0689865,medispan:C0040822
medispan:C0689867,medispan:C0040822
medispan:C0689868,medispan:C0040822
medispan:C0689908,medispan:C0040822
medispan:C0690254,medispan:C0040822
medispan:C0690255,medispan:C0040822
medispan:C0690349,medispan:C0040822
medispan:C0690437,medispan:C0040822
medispan:C0690438,medispan:C0040822
medispan:C0690439,medispan:C0040822
medispan:C0690642,medispan:C0040822
medispan:C0690643,medispan:C0040822
medispan:C0690705,medispan:C0040822
medispan:C0690779,medispan:C0040822
medispan:C0690780,medispan:C0040822
medispan:C0690809,medispan:C0040822
medispan:C0691061,medispan:C0040822
medispan:C0691062,medispan:C0040822
medispan:C0691063,medispan:C0040822
medispan:C0691064,medispan:C0040822
medispan:C0692278,medispan:C0040822
medispan:C0692685,medispan:C0040822
medispan:C0692691,medispan:C0040822
medispan:C0692693,medispan:C0040822
medispan:C0692730,medispan:C0040822
medispan:C0692742,medispan:C0040822
medispan:C0692750,medispan:C0040822
medispan:C0692961,medispan:C0040822
medispan:C0693094,medispan:C0040822
medispan:C0693167,medispan:C0040822
medispan:C0693330,medispan:C0040822
medispan:C0693331,medispan:C0040822
medispan:C0693345,medispan:C0040822
medispan:C0693346,medispan:C0040822
medispan:C0693378,medispan:C0040822
medispan:C0693421,medispan:C0040822
medispan:C0693429,medispan:C0040822
medispan:C0693466,medispan:C0040822
medispan:C0693642,medispan:C0040822
medispan:C0693701,medispan:C0040822
medispan:C0693702,medispan:C0040822
medispan:C0693721,medispan:C0040822
medispan:C0693889,medispan:C0040822
medispan:C0700409,medispan:C0040822
medispan:C0700410,medispan:C0040822
medispan:C0700411,medispan:C0040822
medispan:C0702531,medispan:C0040822
medispan:C0702541,medispan:C0040822
medispan:C0705524,medispan:C0040822
medispan:C0705538,medispan:C0040822
medispan:C0708427,medispan:C0040822
medispan:C0709150,medispan:C0040822
medispan:C0732255,medispan:C0040822
medispan:C0773700,medispan:C0040822
medispan:C0778051,medispan:C0040822
medispan:C0778487,medispan:C0040822
medispan:C0778846,medispan:C0040822
medispan:C0779981,medispan:C0040822
medispan:C0780985,medispan:C0040822
medispan:C0782729,medispan:C0040822
medispan:C0783598,medispan:C0040822
medispan:C0783977,medispan:C0040822
medispan:C0784507,medispan:C0040822
medispan:C2316502,medispan:C0040822
medispan:C2316591,medispan:C0040822
medispan:C2317377,medispan:C0040822
medispan:C2341610,medispan:C0040822
medispan:C2341628,medispan:C0040822
medispan:C2345811,medispan:C0040822
medispan:C2356281,medispan:C0040822
medispan:C2365901,medispan:C0040822
medispan:C2365902,medispan:C0040822
medispan:C2365903,medispan:C0040822
medispan:C2365905,medispan:C0040822
medispan:C2365953,medispan:C0040822
medispan:C2366389,medispan:C0040822
medispan:C2366394,medispan:C0040822
medispan:C2366398,medispan:C0040822
medispan:C2366402,medispan:C0040822
medispan:C2370474,medispan:C0040822
medispan:C2587025,medispan:C0040822
medispan:C2609583,medispan:C0040822
medispan:C2609585,medispan:C0040822
medispan:C2609935,medispan:C0040822
medispan:C2609939,medispan:C0040822
medispan:C2609950,medispan:C0040822
medispan:C2700654,medispan:C0040822
medispan:C2700665,medispan:C0040822
medispan:C2700676,medispan:C0040822
medispan:C2700677,medispan:C0040822
medispan:C2700706,medispan:C0040822
medispan:C2700710,medispan:C0040822
medispan:C2701082,medispan:C0040822
medispan:C2701084,medispan:C0040822
medispan:C2701086,medispan:C0040822
medispan:C2718524,medispan:C0040822
medispan:C2718624,medispan:C0040822
medispan:C2719311,medispan:C0040822
medispan:C2719318,medispan:C0040822
medispan:C2719323,medispan:C0040822
medispan:C2722341,medispan:C0040822
medispan:C2722344,medispan:C0040822
medispan:C2722346,medispan:C0040822
medispan:C2729798,medispan:C0040822
medispan:C2731298,medispan:C0040822
medispan:C2731777,medispan:C0040822
medispan:C2740401,medispan:C0040822
medispan:C2741043,medispan:C0040822
medispan:C2746499,medispan:C0040822
medispan:C2746506,medispan:C0040822
medispan:C2746511,medispan:C0040822
medispan:C2746645,medispan:C0040822
medispan:C2920421,medispan:C0040822
medispan:C2920422,medispan:C0040822
medispan:C0688625,medispan:C0040822
medispan:C0688854,medispan:C0040822
medispan:C0690991,medispan:C0040822
medispan:C0692877,medispan:C0040822
medispan:C0693095,medispan:C0040822
medispan:C0693096,medispan:C0040822
medispan:C0693173,medispan:C0040822
medispan:C0693279,medispan:C0040822
medispan:C0693280,medispan:C0040822
medispan:C0693700,medispan:C0040822
medispan:C0693752,medispan:C0040822
medispan:C0694249,medispan:C0040822
medispan:C0703406,medispan:C0040822
medispan:C0707059,medispan:C0040822
medispan:C0773693,medispan:C0040822
medispan:C0774394,medispan:C0040822
medispan:C0778330,medispan:C0040822
medispan:C0779912,medispan:C0040822
medispan:C0780444,medispan:C0040822
medispan:C0782548,medispan:C0040822
medispan:C0782555,medispan:C0040822
medispan:C0782557,medispan:C0040822
medispan:C0782558,medispan:C0040822
medispan:C0782615,medispan:C0040822
medispan:C0783516,medispan:C0040822
medispan:C0783517,medispan:C0040822
medispan:C0783521,medispan:C0040822
medispan:C0783522,medispan:C0040822
medispan:C0785534,medispan:C0040822
medispan:C0786080,medispan:C0040822
medispan:C0786226,medispan:C0040822
medispan:C0786247,medispan:C0040822
medispan:C0786297,medispan:C0040822
medispan:C0786301,medispan:C0040822
medispan:C0786303,medispan:C0040822
medispan:C0786304,medispan:C0040822
medispan:C0786306,medispan:C0040822
medispan:C0786308,medispan:C0040822
medispan:C0787095,medispan:C0040822
medispan:C0787103,medispan:C0040822
medispan:C0787153,medispan:C0040822
medispan:C0787299,medispan:C0040822
medispan:C0787341,medispan:C0040822
medispan:C0787923,medispan:C0040822
medispan:C0788086,medispan:C0040822
medispan:C0789366,medispan:C0040822
medispan:C0789367,medispan:C0040822
medispan:C0789808,medispan:C0040822
medispan:C0789812,medispan:C0040822
medispan:C0789814,medispan:C0040822
medispan:C0789821,medispan:C0040822
medispan:C0789823,medispan:C0040822
medispan:C0790263,medispan:C0040822
medispan:C0790296,medispan:C0040822
medispan:C0790319,medispan:C0040822
medispan:C0790333,medispan:C0040822
medispan:C0790453,medispan:C0040822
medispan:C0790459,medispan:C0040822
medispan:C0790738,medispan:C0040822
medispan:C0790828,medispan:C0040822
medispan:C0790829,medispan:C0040822
medispan:C0791027,medispan:C0040822
medispan:C0791055,medispan:C0040822
medispan:C0791056,medispan:C0040822
medispan:C0791057,medispan:C0040822
medispan:C0791058,medispan:C0040822
medispan:C0791059,medispan:C0040822
medispan:C0791060,medispan:C0040822
medispan:C0791159,medispan:C0040822
medispan:C0791301,medispan:C0040822
medispan:C0791302,medispan:C0040822
medispan:C0791357,medispan:C0040822
medispan:C0791390,medispan:C0040822
medispan:C0791753,medispan:C0040822
medispan:C0792020,medispan:C0040822
medispan:C0792030,medispan:C0040822
medispan:C0792041,medispan:C0040822
medispan:C0792092,medispan:C0040822
medispan:C0792365,medispan:C0040822
medispan:C0792535,medispan:C0040822
medispan:C0792763,medispan:C0040822
medispan:C0792765,medispan:C0040822
medispan:C0793009,medispan:C0040822
medispan:C0793143,medispan:C0040822
medispan:C0793144,medispan:C0040822
medispan:C0793145,medispan:C0040822
medispan:C0793159,medispan:C0040822
medispan:C0793164,medispan:C0040822
medispan:C0793206,medispan:C0040822
medispan:C0793351,medispan:C0040822
medispan:C0793467,medispan:C0040822
medispan:C0793737,medispan:C0040822
medispan:C0793742,medispan:C0040822
medispan:C0793956,medispan:C0040822
medispan:C0794159,medispan:C0040822
medispan:C0794279,medispan:C0040822
medispan:C0794414,medispan:C0040822
medispan:C0794444,medispan:C0040822
medispan:C0794445,medispan:C0040822
medispan:C0794471,medispan:C0040822
medispan:C0794645,medispan:C0040822
medispan:C0794706,medispan:C0040822
medispan:C0794813,medispan:C0040822
medispan:C0794818,medispan:C0040822
medispan:C0794857,medispan:C0040822
medispan:C0795235,medispan:C0040822
medispan:C0872714,medispan:C0040822
medispan:C0936434,medispan:C0040822
medispan:C0937066,medispan:C0040822
medispan:C0937323,medispan:C0040822
medispan:C0937325,medispan:C0040822
medispan:C0937472,medispan:C0040822
medispan:C0937511,medispan:C0040822
medispan:C0937512,medispan:C0040822
medispan:C0937569,medispan:C0040822
medispan:C0937660,medispan:C0040822
medispan:C0938061,medispan:C0040822
medispan:C0973841,medispan:C0040822
medispan:C0973886,medispan:C0040822
medispan:C0975655,medispan:C0040822
medispan:C0975658,medispan:C0040822
medispan:C0975744,medispan:C0040822
medispan:C0976992,medispan:C0040822
medispan:C0977293,medispan:C0040822
medispan:C0977301,medispan:C0040822
medispan:C0977302,medispan:C0040822
medispan:C0977314,medispan:C0040822
medispan:C0977319,medispan:C0040822
medispan:C0977320,medispan:C0040822
medispan:C0977326,medispan:C0040822
medispan:C0977327,medispan:C0040822
medispan:C0977570,medispan:C0040822
medispan:C0977657,medispan:C0040822
medispan:C0978247,medispan:C0040822
medispan:C0978583,medispan:C0040822
medispan:C0978585,medispan:C0040822
medispan:C0978586,medispan:C0040822
medispan:C0978727,medispan:C0040822
medispan:C0978732,medispan:C0040822
medispan:C0978745,medispan:C0040822
medispan:C0978746,medispan:C0040822
medispan:C0979539,medispan:C0040822
medispan:C0979727,medispan:C0040822
medispan:C0979728,medispan:C0040822
medispan:C0979729,medispan:C0040822
medispan:C0979730,medispan:C0040822
medispan:C0980258,medispan:C0040822
medispan:C0980263,medispan:C0040822
medispan:C0980270,medispan:C0040822
medispan:C0981223,medispan:C0040822
medispan:C0981283,medispan:C0040822
medispan:C0981440,medispan:C0040822
medispan:C0981763,medispan:C0040822
medispan:C0982746,medispan:C0040822
medispan:C0982748,medispan:C0040822
medispan:C0982806,medispan:C0040822
medispan:C1145684,medispan:C0040822
medispan:C1145688,medispan:C0040822
medispan:C1145690,medispan:C0040822
medispan:C1145740,medispan:C0040822
medispan:C1145748,medispan:C0040822
medispan:C1145753,medispan:C0040822
medispan:C1145754,medispan:C0040822
medispan:C1162189,medispan:C0040822
medispan:C1162321,medispan:C0040822
medispan:C1163294,medispan:C0040822
medispan:C1164964,medispan:C0040822
medispan:C1165141,medispan:C0040822
medispan:C1165142,medispan:C0040822
medispan:C1165194,medispan:C0040822
medispan:C1168755,medispan:C0040822
medispan:C1168911,medispan:C0040822
medispan:C1169243,medispan:C0040822
medispan:C1169445,medispan:C0040822
medispan:C1169576,medispan:C0040822
medispan:C1176440,medispan:C0040822
medispan:C1176494,medispan:C0040822
medispan:C1176502,medispan:C0040822
medispan:C1176503,medispan:C0040822
medispan:C1176504,medispan:C0040822
medispan:C1176505,medispan:C0040822
medispan:C1177794,medispan:C0040822
medispan:C1177973,medispan:C0040822
medispan:C1178255,medispan:C0040822
medispan:C1178256,medispan:C0040822
medispan:C1178257,medispan:C0040822
medispan:C1178258,medispan:C0040822
medispan:C1178548,medispan:C0040822
medispan:C1178687,medispan:C0040822
medispan:C1328999,medispan:C0040822
medispan:C1329001,medispan:C0040822
medispan:C1329094,medispan:C0040822
medispan:C1329151,medispan:C0040822
medispan:C1340955,medispan:C0040822
medispan:C1341102,medispan:C0040822
medispan:C1341104,medispan:C0040822
medispan:C1341563,medispan:C0040822
medispan:C1344555,medispan:C0040822
medispan:C1361005,medispan:C0040822
medispan:C1361021,medispan:C0040822
medispan:C1361022,medispan:C0040822
medispan:C1363677,medispan:C0040822
medispan:C1533405,medispan:C0040822
medispan:C1533407,medispan:C0040822
medispan:C1533459,medispan:C0040822
medispan:C1533465,medispan:C0040822
medispan:C1533466,medispan:C0040822
medispan:C1533467,medispan:C0040822
medispan:C1533471,medispan:C0040822
medispan:C1572305,medispan:C0040822
medispan:C1572366,medispan:C0040822
medispan:C1585735,medispan:C0040822
medispan:C1588396,medispan:C0040822
medispan:C1589298,medispan:C0040822
medispan:C1590951,medispan:C0040822
medispan:C1591044,medispan:C0040822
medispan:C1591122,medispan:C0040822
medispan:C1591232,medispan:C0040822
medispan:C1591233,medispan:C0040822
medispan:C1591234,medispan:C0040822
medispan:C1591235,medispan:C0040822
medispan:C1591671,medispan:C0040822
medispan:C1601815,medispan:C0040822
medispan:C1602705,medispan:C0040822
medispan:C1612868,medispan:C0040822
medispan:C1617006,medispan:C0040822
medispan:C1617240,medispan:C0040822
medispan:C1618024,medispan:C0040822
medispan:C1618266,medispan:C0040822
medispan:C1618329,medispan:C0040822
medispan:C1645688,medispan:C0040822
medispan:C1657552,medispan:C0040822
medispan:C1699034,medispan:C0040822
